gender,age,education_level,annual_income,credit_score,employment_years,debt_ratio,loan_amount,dependents,prior_default,property_owner,savings_ratio,loan_approved,fair_label
1,48,1,20000,708,26,0.24,50000,0,0,0,0.144,1,1
0,31,1,20000,618,7,0.27,200000,2,0,1,0.093,0,0
1,37,2,26697,667,13,0.21,300000,1,0,0,0.161,0,0
1,63,3,40008,711,39,0.24,200000,1,0,1,0.114,1,1
1,63,1,20000,650,41,0.28,150000,2,0,0,0.168,0,0
1,31,2,27963,666,7,0.19,250000,4,0,1,0.243,0,0
0,27,4,52233,714,3,0.33,150000,0,1,1,0.203,0,1
0,26,1,20000,575,3,0.33,200000,2,0,0,0.162,0,0
0,27,2,26125,651,4,0.29,150000,0,0,1,0.057,0,0
0,46,3,38504,733,22,0.25,50000,1,1,0,0.267,0,1
0,25,2,27457,658,1,0.04,100000,0,0,0,0.172,0,0
1,61,3,37193,818,38,0.28,50000,1,0,1,0.209,1,1
1,53,1,20000,674,31,0.22,50000,3,0,1,0.127,1,1
1,56,4,53688,598,34,0.23,50000,0,1,0,0.167,1,1
1,31,4,51399,724,8,0.12,150000,0,0,1,0.154,1,1
1,55,1,20000,611,31,0.28,100000,1,0,1,0.093,0,0
0,57,1,20000,688,34,0.15,250000,0,0,0,0.127,0,1
1,27,4,51505,668,5,0.26,200000,2,0,1,0.199,1,1
0,64,2,25746,652,41,0.31,150000,2,0,1,0.224,0,1
0,37,2,24249,736,15,0.22,150000,3,0,0,0.145,0,1
1,40,3,40876,602,16,0.34,100000,2,0,1,0.104,1,1
1,55,3,38224,663,31,0.2,150000,1,0,1,0.171,1,1
1,46,3,37535,657,22,0.29,200000,0,0,1,0.262,1,1
1,52,1,20000,743,30,0.16,200000,2,0,1,0.125,1,1
1,62,2,26347,660,39,0.32,50000,1,0,1,0.201,1,1
1,38,3,40549,638,14,0.31,200000,4,1,0,0.147,0,0
1,51,3,38106,702,29,0.28,200000,4,0,1,0.29,1,1
1,60,3,39856,640,36,0.22,150000,3,0,0,0.159,1,1
0,52,4,50457,658,29,0.15,100000,1,0,0,0.253,0,1
0,40,3,39738,727,16,0.22,150000,1,0,1,0.281,0,1
0,56,2,27369,522,34,0.33,150000,3,1,1,0.323,0,0
1,50,3,38387,636,28,0.26,150000,2,0,0,0.092,1,1
1,22,2,26765,642,0,0.14,150000,2,0,1,0.088,0,0
0,25,1,20000,754,1,0.17,50000,0,0,1,0.293,0,1
1,49,2,27887,704,27,0.34,100000,3,0,0,0.28,1,1
1,39,3,40696,688,15,0.28,50000,2,1,1,0.151,1,1
0,47,4,53411,694,23,0.16,100000,1,0,1,0.02,0,1
0,61,2,25539,686,37,0.13,100000,3,0,1,0.206,0,1
1,40,2,26155,693,17,0.21,100000,1,0,1,0.079,1,1
1,27,2,27387,686,4,0.12,100000,2,0,0,0.134,0,0
1,22,3,40185,797,0,0.24,200000,1,0,1,0.214,1,1
1,29,3,40238,665,5,0.42,200000,2,0,0,0.225,1,1
1,54,2,24260,689,32,0.14,100000,0,0,0,0.327,1,1
1,64,3,38641,692,40,0.24,100000,1,0,1,0.17,1,1
1,42,2,25247,731,18,0.34,250000,2,0,1,0.122,1,1
0,45,2,27333,641,22,0.3,200000,1,1,1,0.273,0,0
0,46,2,27322,659,24,0.24,100000,3,0,0,0.23,0,1
0,64,4,52573,616,41,0.24,200000,1,0,0,0.171,0,1
1,40,1,20000,724,18,0.17,150000,3,0,1,0.203,1,1
1,50,3,37125,606,26,0.23,150000,1,1,1,0.17,0,0
1,31,2,25229,709,7,0.27,300000,2,1,1,0.255,0,0
1,33,2,27211,772,9,0.33,100000,0,0,1,0.335,1,1
1,54,2,27133,785,32,0.21,300000,0,0,1,0.142,1,1
0,28,2,25306,663,5,0.24,100000,2,0,1,0.234,0,0
0,38,2,26101,660,15,0.18,150000,0,0,1,0.078,0,1
1,31,3,39393,685,8,0.27,150000,4,0,1,0.114,1,1
1,52,2,27595,729,30,0.3,200000,0,0,1,0.245,1,1
0,27,3,37135,682,5,0.29,50000,3,1,1,0.194,0,0
1,38,2,26377,664,14,0.17,200000,1,0,0,0.111,0,0
1,58,2,27215,738,35,0.26,200000,2,0,1,0.201,1,1
1,39,2,25459,682,17,0.2,150000,0,0,0,0.27,1,1
0,47,4,53353,691,24,0.32,50000,1,0,1,0.084,0,1
0,37,2,24135,631,14,0.24,100000,0,0,1,0.34,0,0
1,29,2,27560,736,7,0.14,200000,1,0,1,0.246,1,1
0,45,4,50812,713,23,0.23,250000,2,0,0,0.247,0,1
0,34,1,20000,669,10,0.28,150000,2,0,0,0.2,0,0
1,50,3,37851,587,26,0.27,150000,3,0,0,0.34,1,1
1,53,1,20000,722,29,0.21,100000,1,1,1,0.277,0,0
1,45,3,38938,627,22,0.21,150000,0,0,0,0.171,1,1
0,37,1,20000,694,14,0.18,100000,1,0,1,0.261,0,0
1,32,4,50870,657,8,0.22,200000,3,0,1,0.141,1,1
0,53,2,26939,620,30,0.19,300000,0,0,0,0.178,0,0
1,27,2,25472,731,4,0.32,200000,2,0,1,0.317,1,1
0,56,1,20000,675,33,0.19,100000,0,0,1,0.231,0,1
1,54,2,25651,682,31,0.26,150000,0,0,0,0.253,1,1
0,39,3,37668,797,17,0.25,50000,2,0,1,0.294,1,1
0,58,2,25293,786,36,0.32,100000,1,0,1,0.244,0,1
0,34,2,27088,666,10,0.33,100000,1,0,0,0.135,0,0
0,31,2,24268,608,7,0.3,100000,2,0,1,0.333,0,0
1,58,2,24860,757,35,0.27,200000,0,0,1,0.241,1,1
0,47,1,20000,596,24,0.18,150000,0,1,0,0.247,0,0
1,38,1,20000,696,16,0.18,300000,2,0,0,0.204,0,0
1,22,3,40390,675,0,0.19,100000,1,0,1,0.289,1,1
1,46,4,51261,704,23,0.3,150000,0,0,1,0.353,1,1
1,55,2,27616,747,31,0.26,100000,2,0,1,0.17,1,1
1,60,3,39332,646,37,0.31,100000,2,0,0,0.285,1,1
0,31,1,20000,636,9,0.32,300000,0,0,1,0.203,0,0
1,41,2,24102,721,18,0.2,150000,2,0,1,0.04,1,1
0,28,2,27794,778,5,0.25,300000,1,0,0,0.088,0,1
1,37,2,25453,816,14,0.25,150000,0,1,1,0.234,1,1
1,58,2,24791,600,35,0.23,100000,2,0,1,0.281,1,1
1,50,4,51677,676,27,0.21,50000,2,0,1,0.249,1,1
0,33,4,50238,643,11,0.33,250000,4,0,0,0.262,0,1
0,38,1,20000,716,14,0.25,50000,2,0,0,0.407,0,0
0,41,2,26692,683,18,0.25,300000,1,0,1,0.242,0,1
0,47,4,53196,748,23,0.19,150000,0,1,1,0.179,0,1
1,40,2,25588,658,16,0.3,100000,3,0,1,0.19,1,1
1,33,3,40671,728,11,0.18,150000,3,0,0,0.331,1,1
0,42,2,27681,670,18,0.28,100000,0,0,0,0.098,0,0
1,63,2,24881,687,40,0.28,50000,0,1,1,0.299,1,1
1,55,1,20000,638,32,0.22,250000,2,0,1,0.201,0,0
1,28,3,40997,764,5,0.27,150000,2,0,1,0.133,1,1
0,56,4,52235,630,33,0.26,150000,0,0,1,0.084,0,1
0,36,2,24887,673,14,0.25,100000,2,0,1,0.318,0,1
1,22,3,38279,787,0,0.25,50000,0,0,0,0.131,1,1
1,47,2,27656,750,25,0.25,150000,0,0,1,0.205,1,1
0,56,1,20000,623,32,0.26,150000,1,0,0,0.122,0,0
0,46,3,37923,646,24,0.25,200000,1,1,1,0.357,0,1
1,63,2,27945,708,41,0.17,150000,3,0,1,0.208,1,1
0,36,2,24793,715,14,0.24,200000,1,0,0,0.092,0,1
1,43,2,26577,745,20,0.27,50000,0,0,0,0.166,1,1
1,27,4,50675,622,4,0.26,50000,3,0,0,0.311,1,1
0,36,3,39439,762,14,0.32,100000,0,0,0,0.122,0,1
0,45,3,38681,640,21,0.29,200000,2,0,0,0.171,0,1
1,42,1,20000,743,18,0.19,200000,2,0,1,0.295,1,1
0,28,3,38849,601,5,0.24,100000,0,1,0,0.227,0,0
0,50,2,25276,618,28,0.23,50000,0,1,1,0.102,0,0
0,53,4,50671,794,30,0.25,200000,3,0,0,0.218,1,1
0,53,1,20000,767,30,0.25,250000,2,0,1,0.188,0,1
0,26,2,27632,685,3,0.29,200000,0,1,1,0.204,0,0
1,25,2,27247,661,3,0.26,100000,3,0,0,0.276,0,0
1,43,3,39513,689,21,0.34,150000,1,0,1,0.219,1,1
1,39,3,37838,712,16,0.27,200000,1,0,1,0.193,1,1
1,56,2,27648,707,34,0.19,100000,2,1,1,0.189,1,1
0,38,2,27035,663,14,0.22,150000,2,0,0,0.286,0,0
1,45,3,38312,583,21,0.29,100000,1,0,1,0.142,1,1
1,23,1,20000,640,0,0.14,100000,0,0,1,0.027,0,0
1,34,3,37003,604,10,0.16,300000,2,0,1,0.182,1,1
1,36,4,51654,742,13,0.25,250000,2,0,1,0.23,1,1
1,26,1,20000,690,3,0.32,150000,3,0,1,0.167,0,0
0,24,1,20000,663,1,0.34,100000,1,1,1,0.158,0,0
1,58,2,27571,666,36,0.23,200000,2,1,1,0.171,1,1
0,58,1,20000,778,36,0.32,100000,0,1,0,0.198,0,1
0,58,2,27294,743,36,0.26,100000,3,0,1,0.096,0,1
1,24,3,38893,701,2,0.14,150000,1,0,1,0.253,1,1
1,56,2,27739,650,33,0.25,150000,2,0,0,0.02,1,1
1,44,1,20000,740,22,0.21,50000,3,1,0,0.243,0,0
0,49,3,38285,696,25,0.31,150000,3,0,0,0.225,0,1
0,51,3,40756,654,27,0.25,50000,2,0,1,0.24,0,1
1,39,4,50534,667,17,0.16,250000,2,0,1,0.046,1,1
1,57,1,20000,706,33,0.15,250000,4,0,1,0.223,1,1
0,54,3,40447,742,30,0.25,200000,3,0,1,0.157,0,1
1,47,4,51084,734,25,0.08,150000,2,0,1,0.328,1,1
1,61,2,25379,716,38,0.21,100000,2,0,1,0.229,1,1
0,38,2,27904,663,15,0.27,200000,0,0,0,0.106,0,0
0,61,1,20000,640,38,0.18,300000,1,0,1,0.065,0,0
0,28,3,37023,698,6,0.32,100000,1,0,0,0.151,0,1
0,29,2,25316,675,6,0.33,150000,1,0,0,0.265,0,0
0,52,4,50556,644,29,0.18,100000,2,1,0,0.292,0,1
1,33,3,39738,688,9,0.23,150000,0,0,1,0.215,1,1
0,52,2,24355,717,29,0.32,150000,0,0,1,0.206,0,1
0,65,2,26007,658,43,0.25,300000,1,0,1,0.173,0,1
0,40,1,20000,757,17,0.15,100000,1,0,0,0.198,0,1
1,31,2,26988,611,7,0.24,150000,1,0,1,0.297,0,0
1,60,3,37574,644,36,0.19,300000,4,1,0,0.172,1,1
1,33,3,37028,658,9,0.33,150000,2,0,1,0.253,1,1
1,41,2,26404,725,17,0.29,250000,1,0,1,0.158,1,1
1,58,3,37364,701,35,0.23,50000,0,0,1,0.281,1,1
0,62,2,26655,631,38,0.26,300000,2,1,0,0.246,0,0
0,28,2,24408,577,4,0.16,100000,2,0,1,0.278,0,0
1,35,2,27337,614,11,0.2,300000,1,0,1,0.351,0,0
0,32,2,25314,583,9,0.36,100000,0,1,0,0.02,0,0
1,28,4,52614,748,6,0.25,150000,0,0,0,0.26,1,1
1,50,3,38176,631,26,0.32,100000,0,0,1,0.238,1,1
1,31,2,24218,717,7,0.27,150000,1,0,1,0.236,1,1
1,50,2,26220,709,26,0.34,100000,2,0,0,0.219,1,1
1,30,1,20000,735,7,0.11,300000,3,0,1,0.219,1,1
1,57,2,27706,640,34,0.24,100000,1,0,1,0.227,1,1
1,31,3,38035,712,7,0.37,200000,2,0,0,0.272,1,1
0,40,4,51539,706,18,0.32,100000,4,0,0,0.266,0,1
1,52,3,40433,696,28,0.34,250000,2,0,1,0.198,1,1
0,38,2,24857,678,16,0.25,150000,2,0,0,0.185,0,0
0,30,2,25602,726,8,0.21,300000,3,1,0,0.202,0,0
0,54,1,20000,710,31,0.18,150000,1,0,1,0.167,0,1
0,55,1,20000,669,32,0.17,100000,0,0,1,0.342,0,1
1,45,2,25500,654,22,0.31,150000,4,0,0,0.098,0,0
1,30,2,27648,648,8,0.29,200000,1,0,1,0.26,0,0
0,28,2,25105,681,6,0.25,200000,2,1,0,0.26,0,0
1,37,3,38640,702,15,0.29,200000,3,0,0,0.158,1,1
0,40,3,38716,684,17,0.26,50000,1,0,0,0.224,0,1
0,60,2,27411,608,37,0.32,150000,1,0,0,0.301,0,0
0,27,3,39488,673,4,0.32,300000,1,0,1,0.174,0,1
0,32,2,24616,651,8,0.18,50000,0,0,1,0.305,0,0
0,33,2,24225,680,11,0.27,50000,0,0,1,0.289,0,1
0,63,3,39418,829,41,0.13,200000,1,0,1,0.143,1,1
1,34,2,24027,703,10,0.26,100000,0,0,0,0.111,1,1
0,33,4,53055,769,11,0.29,200000,1,0,1,0.213,1,1
1,42,1,20000,632,20,0.16,150000,0,0,0,0.101,0,0
1,31,2,24015,681,7,0.22,300000,2,0,0,0.02,0,0
0,41,2,27348,747,19,0.25,250000,3,0,0,0.161,0,1
1,57,3,37332,603,34,0.27,200000,2,0,0,0.374,1,1
1,49,3,37482,677,25,0.23,100000,1,0,0,0.164,1,1
1,45,3,40881,724,23,0.17,100000,4,0,0,0.23,1,1
0,26,3,37565,686,3,0.25,250000,0,0,1,0.256,0,1
1,58,2,27359,648,36,0.13,150000,1,1,1,0.197,1,1
0,33,2,26161,651,9,0.23,200000,0,0,0,0.173,0,0
1,56,3,39085,707,33,0.22,150000,1,0,1,0.298,1,1
0,61,2,24453,593,39,0.24,50000,0,0,1,0.203,0,1
0,23,4,53953,706,0,0.21,100000,0,0,1,0.193,0,1
1,62,1,20000,709,40,0.14,100000,0,1,0,0.264,0,0
1,60,2,24165,660,38,0.22,200000,1,0,1,0.118,1,1
1,63,2,26741,594,40,0.32,200000,1,0,0,0.099,0,0
0,30,3,39252,661,8,0.34,50000,2,0,1,0.07,0,1
0,43,4,50877,693,19,0.42,200000,1,0,0,0.245,0,1
0,26,2,24244,620,2,0.37,250000,0,0,0,0.187,0,0
1,33,1,20000,671,10,0.17,200000,3,0,0,0.266,0,0
0,22,2,25356,689,0,0.22,150000,1,1,0,0.204,0,0
0,65,2,24942,746,43,0.25,100000,0,0,0,0.09,0,1
0,43,4,53467,690,19,0.24,250000,0,0,1,0.172,0,1
0,59,2,26868,686,36,0.25,150000,2,0,1,0.272,0,1
1,40,2,26554,649,18,0.42,250000,2,0,1,0.179,0,0
1,37,2,25952,653,15,0.17,200000,1,0,0,0.295,0,0
0,52,2,26971,718,28,0.2,200000,1,0,0,0.164,0,1
0,24,3,40192,677,0,0.37,300000,1,0,1,0.258,0,1
0,44,1,20000,715,22,0.21,200000,2,0,0,0.057,0,0
1,63,2,25745,677,39,0.28,50000,3,0,1,0.182,1,1
1,39,4,50409,637,17,0.32,100000,2,1,1,0.169,1,1
1,47,1,20000,631,25,0.28,50000,0,0,0,0.088,0,0
1,34,3,40879,823,10,0.26,100000,0,0,1,0.289,1,1
0,39,2,27777,674,16,0.32,50000,0,0,1,0.149,0,1
0,24,2,26115,591,2,0.19,150000,2,0,1,0.141,0,0
1,44,1,20000,607,20,0.22,50000,0,0,1,0.304,0,0
1,24,2,26267,640,2,0.29,150000,1,0,0,0.213,0,0
1,46,2,26267,630,24,0.11,250000,2,0,1,0.262,1,1
1,48,2,25496,619,26,0.35,200000,1,0,1,0.064,0,0
0,65,2,26777,760,41,0.27,300000,2,0,1,0.136,0,1
0,48,2,26796,716,24,0.26,100000,2,0,1,0.367,0,1
1,60,3,39990,679,36,0.14,150000,1,0,0,0.268,1,1
0,46,4,50385,667,23,0.16,100000,3,0,0,0.114,0,1
0,45,1,20000,661,23,0.22,150000,2,0,1,0.218,0,0
0,29,2,24929,777,6,0.31,150000,1,0,0,0.12,0,1
1,30,3,40677,642,8,0.1,50000,3,0,1,0.312,1,1
0,58,3,40324,603,34,0.31,100000,2,0,0,0.02,0,1
1,51,1,20000,706,29,0.22,200000,2,0,0,0.222,1,1
1,40,2,24491,735,18,0.23,200000,2,0,0,0.221,1,1
1,37,2,24356,759,15,0.27,150000,1,0,0,0.111,1,1
1,45,1,20000,650,22,0.27,100000,1,0,1,0.178,0,0
1,65,4,50214,681,41,0.2,150000,2,0,1,0.23,1,1
1,42,3,38403,800,18,0.29,50000,0,0,1,0.058,1,1
1,57,3,40841,722,35,0.09,300000,3,0,1,0.098,1,1
0,61,2,27930,675,37,0.22,250000,1,1,0,0.188,0,0
0,60,1,20000,697,37,0.26,50000,2,1,1,0.133,0,0
1,27,3,37826,666,4,0.23,100000,1,0,1,0.163,1,1
0,26,1,20000,686,2,0.12,150000,1,0,0,0.198,0,0
0,35,2,25121,695,12,0.3,100000,2,0,1,0.127,0,1
0,63,2,26575,725,40,0.16,300000,2,0,1,0.198,0,1
1,25,2,26963,625,1,0.25,200000,0,0,1,0.224,0,0
0,29,2,24665,699,5,0.26,100000,0,0,1,0.262,0,1
0,45,2,27599,615,23,0.25,50000,3,0,0,0.1,0,0
0,32,3,39757,793,10,0.33,200000,3,0,1,0.15,0,1
1,38,3,39028,666,15,0.25,150000,0,0,0,0.247,1,1
1,42,1,20000,578,18,0.28,200000,1,0,0,0.081,0,0
0,47,3,39582,842,24,0.25,100000,0,0,1,0.208,1,1
1,64,2,24553,651,40,0.29,100000,4,0,0,0.202,1,1
1,65,2,25572,685,42,0.35,200000,0,0,1,0.02,1,1
1,48,3,37327,596,25,0.26,150000,0,0,1,0.16,1,1
0,37,2,26949,677,14,0.3,100000,0,0,1,0.226,0,1
0,47,2,25188,771,25,0.35,100000,2,0,1,0.183,0,1
1,54,3,40187,728,30,0.35,150000,3,1,1,0.162,1,1
0,52,4,50149,606,29,0.22,200000,1,0,1,0.212,0,1
1,27,2,27589,638,5,0.32,100000,0,0,1,0.279,0,0
0,65,1,20000,720,42,0.27,200000,2,0,1,0.243,0,1
0,29,2,24656,715,6,0.33,100000,0,0,1,0.14,0,1
0,28,2,26853,653,4,0.29,100000,0,1,0,0.083,0,0
0,55,2,25936,701,32,0.27,200000,3,0,0,0.242,0,1
1,65,2,24292,614,41,0.28,200000,3,0,0,0.106,0,0
0,35,3,39966,618,13,0.27,100000,4,0,1,0.158,0,1
1,37,1,20000,532,15,0.27,100000,1,0,1,0.216,0,0
0,64,2,24956,730,41,0.24,50000,0,1,1,0.292,0,1
0,30,2,27248,674,8,0.23,250000,2,0,0,0.303,0,0
0,31,2,25084,680,7,0.37,50000,0,0,0,0.205,0,0
1,38,4,51612,531,14,0.28,50000,0,0,1,0.159,1,1
0,33,2,24415,677,11,0.21,100000,0,0,0,0.104,0,0
1,27,3,40454,720,3,0.23,150000,4,0,1,0.357,1,1
1,40,4,52645,585,16,0.32,200000,2,0,1,0.177,1,1
0,64,3,40774,692,41,0.2,100000,0,0,1,0.254,0,1
1,62,1,20000,666,39,0.15,150000,0,0,1,0.216,1,1
0,50,4,50917,674,26,0.15,50000,3,0,1,0.16,0,1
1,27,1,20000,741,5,0.13,150000,3,0,1,0.157,1,1
1,46,1,20000,728,22,0.16,100000,2,0,0,0.089,1,1
0,45,2,24956,850,22,0.17,100000,0,0,1,0.29,1,1
1,46,1,20000,603,24,0.35,150000,1,0,0,0.19,0,0
1,37,1,20000,693,13,0.25,200000,2,1,1,0.314,0,0
0,37,2,25794,762,15,0.22,200000,4,0,1,0.164,0,1
1,27,2,25416,641,5,0.15,150000,0,1,1,0.176,0,0
0,58,3,38070,783,36,0.24,50000,1,1,0,0.109,0,1
1,42,1,20000,690,18,0.13,100000,0,1,1,0.175,0,0
0,25,2,25521,583,2,0.22,150000,1,0,0,0.101,0,0
0,55,4,52653,629,33,0.39,250000,0,0,0,0.232,0,1
0,49,2,25501,648,27,0.3,300000,3,1,1,0.209,0,0
1,59,3,39473,685,35,0.24,200000,0,0,1,0.318,1,1
0,62,4,52473,768,39,0.3,150000,1,0,0,0.083,1,1
0,49,1,20000,665,26,0.21,200000,1,0,0,0.297,0,0
0,38,2,26838,745,14,0.19,100000,3,0,1,0.122,0,1
1,35,3,39562,695,13,0.37,200000,2,1,0,0.228,0,0
0,28,4,51152,700,4,0.17,100000,0,0,0,0.108,0,1
0,43,3,40906,673,20,0.23,100000,0,0,1,0.216,0,1
1,22,1,20000,724,0,0.27,50000,2,0,1,0.02,0,0
1,50,4,50740,707,28,0.18,150000,1,0,1,0.146,1,1
0,52,1,20000,629,29,0.3,150000,0,0,0,0.208,0,0
1,51,2,24130,698,29,0.23,200000,2,1,0,0.34,0,0
0,36,2,25763,654,12,0.3,200000,0,1,0,0.03,0,0
0,39,2,25712,651,16,0.29,300000,4,0,0,0.2,0,0
0,56,3,37322,755,33,0.23,50000,0,0,0,0.159,0,1
1,51,3,37822,681,29,0.37,150000,0,0,1,0.047,1,1
1,55,3,40971,807,32,0.2,150000,1,0,0,0.11,1,1
0,63,1,20000,710,39,0.34,200000,1,0,0,0.162,0,1
1,32,2,26113,637,9,0.33,100000,0,0,0,0.237,0,0
0,48,3,39765,644,26,0.37,50000,2,0,0,0.207,0,1
1,45,2,27172,611,22,0.26,100000,1,0,0,0.095,0,0
1,56,4,51855,733,34,0.19,300000,0,0,0,0.053,1,1
1,60,3,39078,642,38,0.4,250000,3,0,0,0.233,1,1
1,29,3,37884,565,5,0.23,150000,4,0,1,0.184,0,0
0,39,1,20000,579,16,0.19,250000,2,0,1,0.329,0,0
1,34,3,40649,629,10,0.24,50000,3,0,1,0.172,1,1
1,45,4,50414,718,21,0.18,100000,0,0,0,0.291,1,1
1,44,2,25838,675,21,0.29,200000,0,1,0,0.244,0,0
1,33,3,39794,741,9,0.21,100000,1,0,1,0.266,1,1
1,51,2,25813,630,27,0.23,100000,4,1,0,0.235,0,0
0,52,2,27785,662,30,0.32,250000,1,0,1,0.236,0,1
1,49,3,40571,786,25,0.29,150000,0,0,1,0.02,1,1
1,43,3,40933,671,20,0.25,300000,1,0,1,0.181,1,1
1,65,4,51760,712,43,0.26,100000,0,1,0,0.147,1,1
0,49,2,27666,643,25,0.25,150000,0,0,0,0.302,0,0
1,34,2,25069,667,10,0.22,100000,1,0,1,0.12,0,0
1,46,3,40160,716,23,0.25,250000,1,1,1,0.178,1,1
0,65,1,20000,706,41,0.28,100000,0,0,1,0.264,0,1
0,28,2,24374,686,5,0.24,150000,0,0,0,0.224,0,0
1,27,1,20000,655,3,0.28,100000,2,1,1,0.213,0,0
1,45,1,20000,677,21,0.19,200000,2,0,1,0.289,0,0
0,40,3,37557,649,17,0.21,100000,1,0,1,0.221,0,1
1,40,3,38280,678,18,0.2,50000,2,0,0,0.156,1,1
0,57,1,20000,688,34,0.21,150000,0,0,1,0.096,0,1
0,30,2,25944,734,8,0.34,150000,0,0,1,0.239,0,1
1,57,1,20000,619,35,0.3,100000,3,0,1,0.138,0,0
1,59,2,25128,670,36,0.17,100000,1,0,1,0.181,1,1
1,61,1,20000,614,38,0.28,250000,1,0,1,0.286,0,0
0,50,2,27597,655,26,0.22,50000,4,0,1,0.182,0,1
1,45,3,38324,745,21,0.2,50000,1,0,0,0.164,1,1
1,26,3,38100,660,4,0.15,100000,0,0,1,0.178,1,1
0,63,2,25534,674,39,0.32,300000,4,0,0,0.18,0,1
0,47,3,38253,621,24,0.15,50000,0,0,0,0.121,0,1
1,35,4,51702,669,13,0.25,200000,2,0,1,0.334,1,1
0,60,2,26625,594,36,0.18,250000,1,0,0,0.156,0,0
1,50,2,24031,695,26,0.3,150000,1,0,0,0.263,1,1
1,27,2,25631,700,4,0.23,100000,1,0,0,0.119,0,0
1,28,2,24057,698,5,0.24,200000,1,0,0,0.244,0,0
1,58,3,38127,712,34,0.24,200000,2,0,1,0.214,1,1
1,39,3,37311,708,17,0.27,200000,4,0,1,0.202,1,1
1,44,2,27717,596,22,0.25,250000,0,0,1,0.214,0,0
0,65,3,38752,646,42,0.25,100000,3,1,0,0.233,0,1
0,59,3,40138,566,36,0.21,200000,0,0,0,0.182,0,1
0,22,1,20000,644,0,0.14,100000,0,0,1,0.186,0,0
1,25,1,20000,622,1,0.17,150000,4,1,0,0.246,0,0
1,65,4,51397,697,41,0.3,150000,1,0,1,0.109,1,1
1,56,4,51782,835,33,0.23,100000,0,0,1,0.096,1,1
0,44,3,40877,733,22,0.2,50000,2,0,0,0.214,0,1
0,48,4,52282,784,25,0.15,100000,0,0,1,0.039,1,1
1,47,2,26690,725,24,0.13,150000,1,0,0,0.065,1,1
1,29,2,27183,674,7,0.2,250000,2,0,1,0.344,1,1
1,64,2,25412,679,42,0.31,150000,3,0,0,0.324,1,1
1,37,1,20000,717,15,0.21,200000,0,0,0,0.154,0,0
1,62,3,40125,703,40,0.28,100000,0,0,1,0.28,1,1
0,24,4,50801,684,0,0.21,50000,0,0,0,0.283,0,1
0,53,3,37238,768,29,0.29,100000,0,0,1,0.238,1,1
1,26,2,25775,704,3,0.23,100000,4,0,1,0.194,1,1
1,41,2,25318,601,17,0.16,150000,4,1,0,0.25,0,0
0,35,1,20000,660,12,0.23,250000,2,0,0,0.264,0,0
1,53,2,27159,682,30,0.38,150000,2,1,0,0.251,0,0
1,47,3,40811,667,25,0.38,150000,3,0,0,0.076,1,1
1,27,2,26523,658,5,0.28,50000,0,0,0,0.363,0,0
1,57,4,52351,677,33,0.24,50000,0,0,1,0.392,1,1
1,61,3,38328,591,37,0.27,50000,1,0,0,0.047,1,1
0,26,1,20000,562,2,0.27,200000,3,0,0,0.241,0,0
1,34,1,20000,634,10,0.25,150000,1,1,0,0.364,0,0
1,53,3,39915,667,31,0.28,100000,1,0,1,0.28,1,1
0,37,2,27974,606,15,0.26,150000,0,0,1,0.281,0,0
1,22,3,38809,633,0,0.23,150000,2,0,1,0.085,1,1
0,34,2,24581,666,11,0.17,50000,3,0,0,0.263,0,0
0,32,2,24369,736,10,0.22,200000,1,0,0,0.219,0,1
1,29,2,24219,733,7,0.31,200000,2,0,0,0.262,1,1
0,46,2,27302,734,24,0.25,100000,1,0,0,0.117,0,1
1,61,3,39849,634,39,0.27,200000,2,0,1,0.114,1,1
0,53,1,20000,657,29,0.23,100000,1,0,1,0.189,0,0
1,45,4,51896,767,21,0.18,200000,1,0,0,0.17,1,1
0,49,3,37348,592,26,0.23,250000,1,0,1,0.187,0,1
0,35,3,39302,664,13,0.18,150000,0,0,1,0.162,0,1
1,24,1,20000,682,0,0.17,100000,3,0,1,0.184,0,0
1,57,3,39189,596,33,0.33,150000,4,0,0,0.147,1,1
0,48,2,27140,703,26,0.22,100000,1,0,0,0.196,0,1
0,41,2,24088,765,17,0.2,50000,0,0,0,0.086,0,1
1,36,3,37870,757,12,0.36,200000,2,0,0,0.241,1,1
0,48,2,25159,670,24,0.31,50000,1,1,0,0.221,0,0
1,62,3,40726,734,39,0.22,100000,0,0,1,0.099,1,1
1,49,2,26042,585,25,0.28,200000,0,0,0,0.306,0,0
1,46,3,38874,705,24,0.23,200000,3,0,1,0.134,1,1
1,63,1,20000,653,41,0.2,50000,2,0,1,0.295,1,1
0,65,3,37522,681,43,0.28,200000,3,0,0,0.226,0,1
1,54,4,52707,705,30,0.23,300000,1,0,0,0.28,1,1
0,35,2,26998,701,12,0.26,50000,2,1,1,0.214,0,0
1,29,2,27875,600,5,0.32,150000,2,0,1,0.245,0,0
1,35,3,40921,636,13,0.31,200000,1,0,1,0.279,1,1
1,22,1,20000,655,0,0.21,200000,3,0,1,0.353,0,0
1,37,2,24441,582,14,0.28,100000,4,0,1,0.286,0,0
1,39,2,24037,687,15,0.17,100000,3,0,1,0.236,1,1
1,28,3,38880,735,6,0.28,200000,2,0,0,0.092,1,1
0,36,3,40279,766,12,0.26,300000,2,0,1,0.02,0,1
1,45,3,37209,695,23,0.28,200000,2,0,1,0.19,1,1
1,34,3,39560,793,11,0.23,300000,3,0,0,0.143,1,1
